1581,yVrxKnTUJdxoyWqh,6.81,23:48:30
1582,zxaRXvlchRYYYcgnKwOKPZtiYjX,7.02,14:43:55
1583,VniLixGrcJAbpCd,7.05,14:19:25
1584,KyeGIkCTQWcOqVgE,7.11,07:26:18
1585,RPvJHTUaWYkgsHWgsjSYNn,7.09,02:50:49
1586,wRiHNzDMjguqSSrYiusYJbOATF,7.12,23:35:56
1587,VqHubzVHNgopAbYycdEfLXVIV,7.14,12:21:22
1588,vubduQLTTMKJNujqa,7.10,06:35:28
1589,izjjwUDGkLJvxJVudnxhNVlwXabz,7.13,14:10:12
1590,VBNVyLLeibdDIwOMWWjscnddzdb,6.81,20:06:28
1591,xwlBibVXRxQJ,7.11,21:39:44
1592,SVowzUcXcouct,7.08,12:59:21
1593,wSmijANccHqohYDOYxnAQ,6.83,21:42:33
1594,GzDgfLAYvQRvAcrDWvmDYzTvV,6.78,04:09:54
1595,dxBSzXoQHI,7.12,10:05:59
1596,jwMIDQHBqtREnZpbEKPJrmHJpkNqAl,7.11,23:51:42
1597,LtlMvzscfHCbuvumcRCFjEfxLSYG,7.03,04:14:58
1598,WJzUMpHHFhcqIBprFNLmouX,7.03,03:38:33
1599,FphOVbktEgamHXoqrjRHfjVmhWvzOc,7.13,19:18:06
1600,emMcJMFatWKAMDLqwN,7.05,10:57:02
1601,GQdAdSfAYP,7.01,20:30:38
1602,PZdMAMlQYkBcfqHdCioKuSxMhW,7.13,14:38:07
1603,xXcJqWAkrAXLwSdCLHhZjqkKoGa,7.02,01:25:30
1604,WmzZVwDDgObGOAVEeKWjfiup,7.11,21:41:16
1605,vYQqUNjWodUhMaLLvKvtlLmf,7.02,01:27:43
1606,ilnPAukLhzHPkqQHNfIDbJMC,7.12,12:16:28
1607,uhGZZzCIRJFOVJiYtQSgzqRLsKtQL,6.79,17:30:21
1608,REpgaSLnrjST,7.15,05:31:16
1609,vEeQbcLBHYqUcmXQSBoIBhfB,6.83,21:50:05
1610,NyktqRPlUdJXVsTSycPZaPGipOzsz,7.06,07:48:24
1611,NnYcrdKJjGizKMDvxcyHuzE,6.78,15:45:01
1612,INUTsUgeuNc,6.80,15:15:56
1613,ghbmmtrGDagLYPSNkhhSSCQ,6.83,12:39:38
1614,aEGllKNjMxZB,7.05,11:11:53
1615,OudRGZqYqSYsevAscJwzngYFTvP,7.02,16:15:32
1616,dHkbeXrRTgmpOrXYXJoMwIQX,6.79,16:53:07
1617,mAAXpLskjaxOpTtmVN,7.00,03:14:36
1618,OJLaPgKdnDjkDbj,7.05,15:59:53
1619,SmikmuYoeZwCHmMsCBYmMpMhlQv,7.14,17:15:21
1620,jSxCPejwNupOdJnQK,7.12,18:18:56
1621,pPLGobqitQ,7.04,15:38:24
1622,UIRJHfvdgfbnJKWFTVwFVWxh,7.01,19:16:41
1623,cmtWMqjLsqdcGkHQZBaUbfTugi,6.79,19:37:55
1624,SKvwCbaCtWAtfbCvo,7.00,10:49:29
1625,teBfTvVoPyoSpCNaYnSlbfBfuAbbSdg,7.13,03:42:32
1626,LqPWTxQInWyfoO,7.02,03:03:39
1627,hVAelLXogjh,7.06,02:32:25
1628,OpizOmhKRUpaayw,7.01,07:05:13
1629,MweDSRktIEwVa,6.79,09:44:23
1630,aQCUDTvsBcbTzfSoVoO,6.78,07:59:15
1631,TghAaaDVCkycRrxdYY,7.13,04:18:51
1632,kAkRolZKvbFgBRqWMoF,7.11,00:07:43
1633,pjyLNastpyNvugStxLY,7.09,01:26:37
1634,WqVsVJxnJvLiOVL,7.13,17:41:27
1635,RajNngRtErkfVZBpiLx,7.05,04:32:55
1636,NpaPsZnqHBgVmurw,6.79,08:31:13
1637,amaMnGECytfDvxlzlul,6.80,13:58:44
1638,KXTGuiauYHpauDgLcWccHGwahT,7.09,02:52:31
1639,OFZYBDeQMsJDIebezBS,7.13,03:18:25
1640,SXHvwyrhOHGiKoODwMmZGDUj,7.05,21:12:13
1641,WAthvagccnkycd,7.11,10:58:32
1642,KQQOkUWfDqHzIFU,7.11,00:40:22
1643,KrwCqrNLtySoUIBxTrjAdFYyOxyucbR,7.14,08:46:14
1644,KEJUoEoXxiieFGZMPZlz,7.00,23:38:58
1645,pNmhpYXpoPAUQsQeblPCMdU,7.00,13:38:02
1646,pZGMILRthYeFMWIaFMbkATRIB,7.11,17:52:49
1647,BfvzNDPEIGeWApkBPhpxaVN,7.03,19:51:14
1648,pXMNaSxDmGcMKYwLUEdPYdEVrPT,7.14,07:10:54
1649,IPaHZoFOrsY,7.05,19:30:57
1650,ivsYocFaTSvCekpnSKbiaV,6.78,02:16:31
1651,tYecvqFboaeFIQUnOlqsAASM,7.14,02:21:06
1652,FroOrTwnFXHEfdWzonmHBUFOWQcIOeM,7.02,11:40:56
1653,iiyXYkaaOP,6.78,08:00:24
1654,BcrQjZoEmRTxxGPDzGlUQCz,7.02,17:20:25
1655,TAddaVfEkznTxaGiToSqAlzdYAUQ,7.03,08:22:16
1656,wVQKbplBElOB,7.04,15:10:21
1657,XOhoKWqwjfggg,7.13,05:31:13
1658,GjzHuAusVNzShHJg,7.11,14:40:46
1659,HUGzwRaBpElUsNXjXfjiHYdASonW,7.05,11:07:08
1660,hpSFEFMWaok,7.04,06:36:23
1661,YHnMCiPelGZieYba,6.81,16:22:30
1662,KnxWAGneDxZISOcqMdZaCLAhDOiKEED,7.15,19:53:53
1663,ihZXuBjHhJAjLzwQCRg,7.03,05:23:39
1664,qAfIfmqPOimZT,7.01,23:22:53
1665,IfpOriRyqgiIcoIoojRm,7.15,23:17:02
1666,WnMBwQdHWWi,7.14,11:48:40
1667,CICWqutNRGkDVaDAzQSeLxoboBnPXm,7.11,15:48:11
1668,SwYJcWMDsiQXQTgGAzCzC,7.10,06:44:05
1669,pjBDvusALluzaonYLgGd,6.79,09:17:53
1670,oWwFoqMQPofUJ,7.14,12:59:41
1671,GZgDYoOZHZSelMPSPtefAchKXdPvRTt,7.11,08:25:53
1672,PVPfXjNdEppWouAzEhodI,6.83,15:34:24
1673,VPjpJTIfXBPsPAnFslmwiptpJgaKiW,7.05,07:36:42
1674,bKDdllmJhTWkhvtwOeYWlKnZiwIhT,7.08,06:23:43
1675,lFuGfNrrDbmIJ,7.02,04:28:06
1676,IHOYKEngGeKhwbsqbVFcTUAUtTfjES,7.14,08:13:19
1677,BYOkONKwJSOEcYijkbaaTKfTI,7.01,06:34:30
1678,OeRAsBXvWfUOUsTwcoUZZSMPID,7.09,12:00:20
1679,QqSDqTzblhtitd,7.12,09:14:07
1680,PimSkcdMEGvvGJETFGO,6.81,21:53:26
1681,GQdAdSfAYP,7.09,15:41:25
1682,qjAXaxEtWhJA,7.09,20:23:59
1683,KdQwBgsnAxhfFtYEcCOAV,7.12,02:44:50
1684,virhgGluRXzBBYSlkJresGvXGsOVA,7.13,19:12:37
1685,NDUENixGLKnxlOYkbSkM,7.00,06:09:20
1686,RTUbyMWntNkaNgLqQlPapjccesvpbGF,7.04,16:07:58
1687,DSDnjPdsMP,7.03,05:09:02
1688,HagEOhrjeio,7.04,02:58:07
1689,zSSVmwzzkUbkDf,7.06,18:05:23
1690,WmzZVwDDgObGOAVEeKWjfiup,6.81,06:57:48
1691,PxbqaatlzAdBnekjJyttWTqKRa,7.06,10:54:23
1692,LzEztzhscPGazRLkaHbcQoVXkyM,7.04,23:09:54
1693,ormgHlhgTjOByJxssFkmBftWT,7.12,13:18:45
1694,qPhofAZOSJVkkwawkh,6.78,23:06:43
1695,ziVtPNzvTre,7.04,06:50:14
1696,KHYfSkDpWYSFEc,7.00,09:03:41
1697,abyGFGTeMCQtDujSkWIZkVlGPyA,6.81,12:18:25
1698,kMwfDxncJnxwfRSFvlhoOwOLVdzOaVr,6.80,09:56:13
1699,mTuDGLCjxcY,7.13,12:55:40
1700,ISvJviTHYdlUSubb,6.79,09:43:13
1701,DrXpTXXCtZCKPtCZpHMNyQPcwqOmwtu,7.12,18:43:58
1702,oAuePuUAgJQsSVtjcjAGBqOG,7.10,10:22:29
1703,gNtCAHiMBJTZscbpjvMNszHxXz,7.02,19:15:51
1704,UzSpaPXYfdnasFSjcNNRXUwZu,7.00,01:37:06
1705,ugkSBvQOVNsfMXSKHJMHeao,7.10,15:45:31
1706,OtPIxmOWWZOhKStOtEmWO,7.04,01:36:54
1707,wsgHeTKjGjaYGUehslOmk,7.15,19:46:10
1708,fEfjjipOyDRRlRQbCTQqj,6.80,16:43:22
1709,DNkroAkESTT,7.10,16:34:24
1710,GajfwNkAQJTWTIyM,7.12,20:34:44
1711,SqCYtLMQbohvjCXWfR,7.12,17:18:14
1712,ZssTsAYVIufufQCKMMmtzknlGBY,7.10,04:17:13
1713,tuJPwGZqBKAcuwdmVfRixtfdQbotqLw,7.03,16:53:03
1714,ZmSMEgneumWsUhkbMUu,7.00,00:36:51
1715,seaZWkhTnRiUMuuFZgACvpetTuNULt,7.03,20:29:51
1716,HUzHmJNHAvkIep,7.09,15:21:12
1717,AOrWieryMMNFMCuFeiIvSe,7.13,17:11:49
1718,HyfSfDBPEKDKL,7.11,17:12:35
1719,ybgjTznWFkXkR,6.80,22:56:18
1720,xBCQGCeoUsR,7.00,08:46:46
1721,obHIEfSnuFvOIKFbmtetDLOHLuXlkk,7.14,16:02:59
1722,scczzwTTyiOo,7.01,14:32:52
1723,EzkCKHgjYqm,7.05,22:39:06
1724,mVTKnkJZAWKQKUd,7.12,10:48:17
1725,EdJfbQXURCMMQNjo,6.81,14:36:51
1726,fIBfArEutwCAnjUxrnlL,7.04,22:18:57
1727,hoOvYpfsixZbMFWeTLhoCk,7.15,22:51:36
1728,jMCKEkyaxsAffiKxJnaEHz,7.10,05:13:47
1729,CXjyMFIpdiRxDjlZqHmBkoaAGjLjYs,7.15,06:02:44
1730,nxkQWPVabNfbH,7.05,07:38:53
1731,JsvwuVLueNQmTxoG,7.08,23:26:57
1732,tiTBEqdMVRrimFUqIwqejWCWy,7.12,08:19:01
1733,UApRjOWNqNCavCFZiAUNrrSZ,6.81,15:17:38
1734,hgdDcElnCPtsmRqkQRkCcfBN,7.06,10:03:44
1735,lwUVjvrAFIFEGdjFyyjVW,7.12,14:22:21
1736,ZHbyvnlIlSLCOxIJTZBT,7.15,00:46:29
1737,gVUMreoziWmswpa,7.10,12:33:54
1738,bVBFhrignoHbyArczlCAWqmNUMxMIb,7.08,03:24:09
1739,hMMTlGaCSwDYVYuqYyhVegw,6.80,08:04:12
1740,RhIIafJuCpBXmriue,7.02,20:55:15
1741,dtELGWPGnIIykp,7.04,13:06:45
1742,zhEnAhNcZjYeIfmuNU,7.06,22:12:37
1743,EkckmIGEVXK,6.83,00:21:29
1744,dlJhLGBwWCBCMUMLSuIPmGhaD,7.05,02:54:55
1745,XIjaabtBaNoNiIrTmLYV,7.04,21:19:33
1746,eKxAcXUcFbzOq,7.01,12:15:24
1747,XMxuTRVpHsSWqXExNoB,7.14,23:00:41
1748,UjPrbUqdEblOhLiYGFHBXKoiWTyuxg,7.06,14:48:57
1749,lFuGfNrrDbmIJ,6.83,07:25:20
1750,qKOiuzaIDiNnhwOQnTuwavRhDMHyQe,7.00,02:17:27
1751,QxgdzREQzGdapy,7.12,01:49:42
1752,ySZrOjFhtKvtCgFSLle,6.81,01:12:42
1753,xCLMumBVyrJjcgPmqjFaS,7.06,10:12:11
1754,ohDNnQCCes,7.05,22:10:38
1755,rEMRGuxfdsCFauMGO,7.10,11:14:24
1756,dyxwmuWuLWxUIZFLEYdCuqSIvkdfpx,7.02,08:51:08
1757,HoOktenzDaNsMZvswvDF,6.80,22:34:39
1758,czUADuRHIBiruiuyBnVDHW,7.00,07:48:43
1759,WqVsVJxnJvLiOVL,7.04,19:28:39
1760,ZWhvjqdjUJbN,7.08,21:05:30
1761,yJWJAzBJKvTyZOanqADrJBWMd,7.05,06:28:53
1762,NlAIgeHqofiAiuG,7.06,16:15:29
1763,yPCTKrvmmqTOVcy,7.01,22:19:11
1764,dDwzgxaFSb,7.13,03:55:11
1765,HgXFABjgfB,7.15,15:17:32
1766,NlQOfmUXENPflnWm,7.02,22:44:29
1767,eCxsQqSfpkEnfOWO,7.13,21:13:01
1768,IbnPKdOaBWXYEPmFveMhXmOOLJyM,6.81,07:49:24
1769,qfLSKcwXkRCkndCCtxac,7.03,20:23:00
1770,NyktqRPlUdJXVsTSycPZaPGipOzsz,6.79,05:15:45
1771,gJmxuEWPkkjiSEsf,6.83,02:20:22
1772,yfhroHCbvdRXmuOog,7.14,09:09:13
1773,IJGUMCygoKmpETfEmALUn,7.01,15:08:40
1774,iUlzvicgXJkJBLXvuoPMuUEWfxwkr,7.11,00:38:22
1775,zsAkjxYULEcA,7.02,15:11:08
1776,ZHGPDuotxxfxG,7.00,04:35:33
1777,znNRcHeNlXokLiTkq,7.09,23:43:49
1778,vYTlRPusHgMIZTbs,6.79,23:04:34
1779,oyCtEFqMxCGgBrzkq,6.83,08:29:23
1780,ovBWohUtWGaWLfUYzrwuURb,7.15,18:37:46
1781,mnoqcpDPRxhneqPHcnaSkjHWc,7.09,03:17:49
1782,pNmhpYXpoPAUQsQeblPCMdU,7.11,20:02:58
1783,hTmICpyUMAdAMrDNQrowmhIWDcYfO,7.02,12:06:11
1784,pdNBgNmKPDWTuNrdQG,6.80,20:43:00
1785,RwltPkELMwdhDDOmiFkvCM,7.09,12:59:10
1786,UqWDKLDRzNcqUUkVsiEAwYCjQ,7.06,01:46:03
1787,QfFAhOgwxaJQIQylyQG,7.08,04:10:36
1788,BrJeTQGamcWmWlrIqhhjcIujGSfwgIx,7.05,01:14:11
1789,fvErIGUNthjhIRmUMYPNZHmGD,6.78,10:08:22
1790,bHVdHQJnwuHWqGDonYpVLtSDEeUmivm,7.08,21:57:08
1791,ISGRkvlOowJiQeTP,6.79,05:10:32
1792,QikaxIGwhNqNwDKnblh,7.14,15:03:52
1793,BlvKsTnVOnfoHaDsJhCihVxkt,6.79,21:51:54
1794,MEdIhSpSnuVql,6.79,16:49:38
1795,gWtJxZHGdQtf,7.01,07:18:01
1796,otrKwOedxFQFXfokjostudtghMwS,6.80,15:21:02
1797,XshiHlBmITjeBBmPAItgo,7.00,02:37:47
1798,rVZRjNzGBaGrqkQL,6.80,18:31:29
1799,OTYGiXeJrFCyceRXQOYxlfrRu,7.08,11:36:12
1800,oYsPUSFOiFLeMQDKcacCU,6.78,22:30:15
1801,muweWAMExVuxPR,7.03,09:20:10
1802,ojtXiKbKRlvXgnNzTdXv,7.04,20:34:10
1803,AkbwIgpFSqviUYrxEKotcljHt,7.04,17:47:54
1804,GqbRihaXvjGiEpYjnOnSnssFk,7.02,15:41:42
1805,mpaZNxZkynZimgeb,6.79,01:58:49
1806,znMhUzwjGZUHloYPS,6.83,23:11:04
1807,ghiWCJGbQwOmWvKdKBuMHOQRJZc,7.04,17:02:44
1808,JZdlttmUFgObafWlrzUftsaMIhv,7.10,09:38:03
1809,SNgSKaYvporCuejuenoocY,7.13,19:11:54
1810,fVLMTNTTixHdgb,6.81,10:08:32
1811,DRQEVtNBAUUfZwkkfmzzqWzkaLgHZzZ,7.03,22:29:55
1812,aGZKgzZKFvkE,7.12,23:51:40
1813,LosOpMRaIbfhcMiTcYfcJOJwCa,6.83,16:26:01
1814,hNzBHubohptOLpkGcZslufgEdPUXHj,6.81,10:05:48
1815,sBOVRORSoo,7.08,06:51:25
1816,AqOdirrCvAYnmQnBcOdvHO,7.02,21:07:56
1817,XRCrsdzGJQrGksTpfqD,7.01,21:16:16
1818,akIRarZroTJYGflfGKbUWVQceioVROd,7.09,07:27:32
1819,iKZDYGpyvODCvnYBi,7.15,14:14:32
1820,xfUuMnaWOyUdldy,7.02,01:37:52
1821,WKXwuuUuDqmbbZWoedMnKg,7.14,15:17:57
1822,iRprnWvYJjdcUTZgSY,7.08,01:53:19
1823,RsXyBpqfCRyImzGRBArFhfzflTkD,7.11,09:09:42
1824,ArbkivmkMjbahSKIRXsJjUpcka,7.05,03:25:33
1825,wZcasuEQETpfkGBNgavgPCJGeQLg,7.10,15:49:46
1826,uONZeEchKJbwiPalOhDUozYKFAmt,7.05,22:09:23
1827,uRZDovUBjjpmI,7.12,01:22:12
1828,qVdJQHCTVVOnnowwmUtvn,7.09,14:31:16
1829,eHbNveZZAMkTximTfUNRGizRA,7.06,04:14:55
1830,bBlRHqmzSBlqTPwYYoecxwBl,7.01,07:27:29
1831,atIISqlydruQLCettMePBzwBUpZN,7.00,19:33:48
1832,xSSAzLocZllOkQDqPyHZYuMpB,6.78,21:37:57
1833,lCoUSEuxvYNvIZgiHbRZI,6.79,06:47:36
1834,AVmkbrIMeJUTNXmzbYxndnxCvHu,7.12,04:34:01
1835,oTZxfhVsQUz,7.09,06:49:31
1836,ggBCtVotxpJnuXZfbxZxJmjtGnh,6.78,13:19:22
1837,AoRVoIQXHPyIPPQdj,6.81,14:13:34
1838,LuTUGsFqWvDbwAhWILDuCAShCj,7.15,05:02:44
1839,xRiMSEJDDUZeYYXJTuevYrHZWZbeHrH,7.13,01:59:23
1840,dCqMICZsUkUCgmNniwFeBa,6.80,16:53:34
1841,YDXkZCNpQWLzOBgBWcnZuM,7.09,15:09:04
1842,qOJqKsGOkMmVoddIJbW,6.81,15:45:48
1843,cfACahRCzUWXmVnppoLWFQHGXOZmX,6.79,03:49:04
1844,UdftYoLzGOycgF,6.78,21:40:08
1845,VdoqnnbNZviFnOFdXqvMUVIdvsBYH,7.14,21:01:29
1846,PFJHaMHXddtqvmWAxKTpsWsARYX,7.15,05:38:01
1847,aMhEojeoLCAbYpU,7.05,02:05:54
1848,EENpdthXLcCYA,7.10,05:45:26
1849,edSlyxFUSWYnUswNhbI,6.80,08:13:15
1850,cckJKDDWWxPPKzcPLomUCYAqO,7.13,00:08:49
1851,hdKlCphSRNmpGJBVXKSlxZePNNdkcS,7.14,03:18:57
1852,LjIXYkyudimoQDHKhfoF,7.09,20:09:12
1853,YwagShOLcIcJkPSfzas,7.03,14:14:02
1854,qrBUreLDpEknPpmtsf,7.04,11:28:58
1855,tfSJEVydnOfpSrlpK,7.14,04:53:37
1856,XUfXUalOXESeFRS,7.06,07:57:52
1857,rttYTgwijBKoJCGuUnOnvuGcSIZOMgm,7.10,02:21:10
1858,WhEjIZDOtVaoWmBLfPxluRhmtzNvc,7.11,05:33:47
1859,YnDPuutbLkSNcHDcYcqcPSVEIUH,7.15,14:10:16
1860,YrPVYgjDqiAVcIcjSdFLAkHDeQW,7.00,05:57:09
1861,bbmYcPFvxhFTmOtcDhwI,7.04,02:09:18
1862,wZcasuEQETpfkGBNgavgPCJGeQLg,7.05,10:22:01
1863,IrIwHuwmMytRRn,7.00,12:31:53
1864,fWZxHdsOHeYlvVvFxflZfPURi,7.05,06:15:57
1865,SgKncNfvZKPEFKDCtvHZFYnPHdLhz,7.15,11:25:22
1866,CkEWNTokqkYoQcEgRZtseNQyIHWX,7.06,07:09:43
1867,HlUzqzhlXRmMAwI,6.81,18:58:13
1868,VrtIqiQwYlYLu,7.12,08:17:41
1869,fEhVtYLbqDngTXcziWQtqXFAFWN,7.01,13:33:11
1870,JDdufUKpLshIEGvmijjbRRjxgnpooVA,6.78,20:37:37
1871,HQiexvBSFqk,7.15,22:44:31
1872,oMEBogwsEYhQ,7.10,22:50:54
1873,fhSDbXnOtYytqonBfkPODwqrTs,7.08,21:56:23
1874,AgCCwSplOnuJhYi,7.09,05:08:15
1875,PsfMVkvmmfo,7.00,21:07:45
1876,pcwEnfRixMxCwEKqwM,6.83,06:37:46
1877,NHYTYYmJLMTwcbOVIOOCEJHiO,7.06,21:09:25
1878,iKpDIvcHSlqKTMuRwdXfhSMGK,7.00,21:14:57
1879,ldQZSAGJquKoPdoHGsstJYP,7.03,12:10:26
1880,livlAsfUeQTYNMNzeFvoNDpIU,7.03,23:59:15
1881,akgERgPkvyZawpcZxdy,7.04,22:30:10
1882,wvkrXHHZLCmj,6.80,00:27:08
1883,rTFRceGBVHuMTFIfFHBnFONO,7.11,09:11:44
1884,XRlINZMJTsmaGWQsULOT,6.83,03:31:45
1885,CtkvEepQDFxgnOnuHP,7.10,06:56:15
1886,JtsfXNgaBmgBirFlJZnEOkDYChuQLWW,7.10,04:26:08
1887,llWeCHvHdTFCTGoCwpSPjXiuyAWH,7.05,09:58:50
1888,kMvzmJCnoYqyp,7.05,12:33:56
1889,FszvKIqdIBSSoZccqHl,7.15,20:38:14
1890,LtlMvzscfHCbuvumcRCFjEfxLSYG,7.15,01:57:29
1891,DFeWtmzKXNeMEOExg,7.14,04:48:00
1892,bHKTYrAfsT,7.03,02:31:31
1893,SCPYKdaXcmQEiIJbqQatMUhwEG,7.02,05:33:25
1894,CtlvCuDfbdKNLMgNH,7.15,11:39:23
1895,wYvrRjOldOLSEkFRoKlxB,7.04,16:47:17
1896,fmWExsAJYQuUjSvdxxWCMcrgjygYoRQ,7.04,05:25:01
1897,WJzUMpHHFhcqIBprFNLmouX,7.12,00:21:02
1898,IwExVUGuRdlUdn,7.01,13:26:17
1899,PYWuKhpZhPhbKFFsapAPAhqrUuGJv,6.81,20:33:37
1900,mlOpwsikqiAsaU,7.03,06:46:40
1901,gMlASagWNqDUxukgMMKENNQvRZU,6.80,19:40:44
1902,NRxpGzzpQuEBrsXagOzRcukwHvOmFuf,6.78,14:59:25
1903,AVXwzYfvuBqJcRJBfAnup,6.80,09:52:07
1904,FrlFmYeWEAO,7.08,07:56:47
1905,PYJqayjghHhMRUlIgClPimglMtG,7.11,17:20:10
1906,xnfleeOLQCRvldXXkcDC,7.08,00:08:56
1907,AqOdirrCvAYnmQnBcOdvHO,7.03,19:23:06
1908,btMqjSVkXbRrdXeRzKzGiefT,6.79,18:26:56
1909,rDrPeQKFzWANBzKla,6.79,01:31:43
1910,EQpezndAAoPTd,7.00,04:43:39
1911,MgPcNwLdCzGNbMSKalLiAxr,7.11,12:14:44
1912,PXLpSWsFYzSqnBRdxryrgF,7.13,15:01:28
1913,OqrnFydXZRiMcYaLkDG,7.13,08:29:58
1914,LDvxXFvteIukQ,6.83,22:26:43
1915,ayHSYEdcQrgsjJdDOjnLNPYdPnRBlx,6.80,19:30:08
1916,EGMlAVUwAA,7.09,23:16:22
1917,dXzccVPrtmPdi,7.10,13:43:31
1918,KLTiDAkvQpIMlLguOetPc,7.03,06:15:45
1919,MUwusyAfdKvuiu,7.06,09:15:39
1920,BbcDdsgybGLe,7.13,21:11:54
1921,fmWExsAJYQuUjSvdxxWCMcrgjygYoRQ,7.15,08:13:23
1922,LdDutThSauBOtPLCfFrHtQecSQTcmQo,7.06,18:20:26
1923,iwXejnfAhjwcWY,7.03,09:08:20
1924,ASddYEMktl,7.02,12:16:20
1925,jKPFcplbyvEMZszrvicSmfvvVfXXtEF,7.12,06:39:24
1926,SaAwuWIvGaLNeErOIHMFXMxucSnnHm,7.08,13:34:05
1927,fOdeRlyamjcSYprBUMtklNmAlODI,7.14,11:01:38
1928,DzkqvzvxmVsWckfwEUrLUsdLcPaNV,7.14,11:57:37
1929,jfwMLXqtrHEFfWt,7.13,12:01:50
1930,FkSBzEBtNViSbRpLccGSBar,6.80,11:51:24
1931,oTMGnPFgdQqVzwfooOOryvuUHBDjEX,6.78,05:57:08
1932,MoVGbqkcszBdygFDsWO,7.04,10:34:17
1933,XFZmuAZdDlVBEJAjvFltQVqr,7.12,22:22:55
1934,oRvUNXniSeitoOyMXRLIbsVUdMUjlT,7.11,12:55:56
1935,eBwrfhixVklVqLyRpeMTUbKYEKKO,6.78,04:09:35
1936,uFSAZbzHEoaXXHkKwpqAA,6.78,01:08:32
1937,AacpwEQOYEwhlCFFuvuGjptA,7.03,12:04:02
1938,YeCDTGbeIumMENcrtjwtfLaJ,7.05,22:42:06
1939,PQuUFlwMqMbeIZne,7.03,21:25:08
1940,cqryAXZaUsEYXHVbWXEOcVfDL,7.10,08:07:36
1941,XThYZEVgGkivJkKHxTFYRlmD,7.15,19:14:10
1942,cOtmvEWQkPvRvlvnpHQgRK,6.80,10:08:07
1943,eLeXYjNVJwFMMwLtpEBu,7.00,08:32:40
1944,NGzvDiJIsUOYSHArHvBCQ,7.06,20:48:19
1945,EYdBSfYsBQqlSp,7.02,12:28:46
1946,fwdvtXwQFjdHCMCKtGHAKLsxZVU,6.83,10:09:58
1947,MXFbvvGDlPbjXxsscwbkednJa,6.83,14:54:04
1948,bkaQLymmeTZgNBZkjvD,7.11,13:13:19
1949,WlLGLzQxlTTbZ,7.11,06:10:10
1950,mLUKozweKZq,7.02,19:08:14
1951,AuEqxoCpdjQGMSzBirJZpazAldPg,7.03,18:07:29
1952,BqKTQbHHzuXkYfGGkVsOMsdjLM,7.09,01:14:46
1953,UzSpaPXYfdnasFSjcNNRXUwZu,7.03,02:35:19
1954,IadsEsleLIFfyGjzhfucSzAoomQhMM,7.15,00:49:59
1955,SfzhDqDyFFdpk,6.80,16:02:21
1956,ORBamWNGtInzItZFhLj,7.05,01:25:44
1957,uhUiaHvNMdAHsuCVXoNAYMIfwFoQPHr,7.05,22:20:10
1958,pYHjBkVMlqvmpNwTrPjRTDt,7.12,04:40:33
1959,sQJYjOSeRBhAtkAxabZngphonlZNkW,6.78,12:06:05
1960,ReqQFBTVUdA,7.10,08:31:12
1961,HHAjNLMihmKPZFqryYaA,7.15,16:54:22
1962,RlhBbxpUwjonxQGHMkTaL,7.01,00:58:59
1963,QMkQZSHAZOIzIhDdi,7.13,09:10:50
1964,duDKYxogSQqhpmnsImbCkTzqDLZdAC,7.12,01:41:18
1965,NcHIlQqXqPkgQScwwGHSVtI,7.02,20:06:35
1966,bugfECHQpnMv,7.06,00:11:50
1967,MRtTHyxrHsWqRCSWyCBNcrKyMjXkwa,7.09,01:15:47
1968,MaFeherVwVZOAeUIspBXs,7.05,03:02:29
1969,IxfNwkkElwItnIy,7.05,12:00:55
1970,dzsnKSGQTaFIKMmoDScqEhjIzKv,7.04,05:49:42
1971,MVLFTDUwQaalfOXb,6.80,13:25:16
1972,ylqHFFrSJZPNfSIJgDCHXOE,7.14,19:28:41
1973,dfxCeXpCsEsgxeEPlmfK,6.80,13:46:40
1974,jxnNPzFSyUIQJRdUTjpIevfFqw,7.09,07:04:19
1975,YjRMFBfMqwJzouJCWcBDpssgaGhRN,7.12,08:23:26
1976,fGTPDeKDHCkLiGn,7.09,06:35:49
1977,OQHNwAfolOhqeQFGGkwxPAwVD,6.83,19:16:32
1978,qzNcOlkzcA,7.02,06:59:33
1979,SCtfPsxCfqtDoDHXqVL,7.11,10:43:10
1980,HjhaZPKkxAoawy,7.00,16:43:20
1981,DYJYMMBSTpsM,6.83,13:49:18
1982,YagdZUeoyXWrSfvIjffHVhkbSClzAex,7.00,21:25:49
1983,adWDHSmaJjhtmKoCzsYqHmaGH,7.03,11:27:22
1984,LzJRWyzUqFnN,7.05,18:50:56
1985,vXadFiFUtsWeTPyJVArUCp,7.11,22:54:17
1986,vEqcSbzGCdCtNpqnMluHYnFimX,7.12,11:37:50
1987,FrvNadspHg,7.15,23:35:39
1988,dwgfrZLSPsFSinWpOOjDbJxRGhCF,6.78,10:43:41
1989,GNWCuYBtiGcEkZYEkwqreDQAlTU,7.02,06:12:35
1990,pXZzOWUKOigENcDJYeGYIKsWVEIs,7.06,03:39:58
1991,njLbVBLsBJBojbUzV,7.05,08:30:19
1992,otrKwOedxFQFXfokjostudtghMwS,7.10,05:25:13
1993,PAGyxmesiQHvycDTEKnLsEqHYK,6.80,11:21:31
1994,qrCZGJKEjwHaEpuHKrLafxr,7.14,23:06:04
1995,ljBqQYiBPEHvL,6.81,13:18:10
1996,WhEjIZDOtVaoWmBLfPxluRhmtzNvc,6.79,11:26:19
1997,UphGwedAAqpzyBrVEzVNDuwEkYCj,7.00,02:53:10
1998,KyeGIkCTQWcOqVgE,6.79,05:30:54
